program id;overlap
44424;20
44804;20
127994;20
44333;19
44720;19
313510;19
44335;18
44337;18
44367;18
44375;18
44389;18
44427;18
44429;18
44430;18
44714;18
44715;18
44717;18
44755;18
44769;18
44807;18
44809;18
44810;18
59224;18
72493;18
187127;18
