program_id;overlap_count;jaccard_index
529;25;0.4545
1590;25;0.6579
4959;26;0.6341
6586;25;0.4902
7291;25;0.4808
8516;24;0.3038
9474;24;0.5581
10385;28;0.6222
14637;24;0.4528
17898;25;0.6944
18211;24;0.3750
19551;25;0.7143
19552;28;0.8750
19553;25;0.5102
22782;24;0.4068
22785;24;0.5106
22791;27;0.6585
24195;24;0.5106
25699;25;0.5319
25701;24;0.5106
25702;24;0.5000
25713;28;0.5833
25714;28;0.6512
25716;24;0.4800
25720;25;0.4545
25721;25;0.5102
25724;24;0.4444
25725;25;0.4310
25726;25;0.4717
25728;24;0.5106
25729;28;0.6512
25730;27;0.6585
25731;24;0.4364
25737;26;0.6190
25738;24;0.4706
25746;24;0.5217
26012;25;0.6944
26056;25;0.3333
28425;24;0.5714
31164;25;0.4032
34888;26;0.6842
38794;24;0.3934
44909;25;0.5556
44910;25;0.4545
45674;28;0.5091
49626;24;0.3636
53154;24;0.6316
55270;28;0.5957
55275;27;0.6279
55328;24;0.4898
55341;25;0.4717
55842;28;0.5957
55899;25;0.4545
55995;28;0.5957
56002;28;0.5957
56116;28;0.5957
56118;24;0.6667
56120;28;0.5490
61082;24;0.5714
61223;24;0.3429
64056;24;0.4286
64304;24;0.3288
64412;24;0.5333
65130;26;0.6341
65504;25;0.3623
67056;25;0.3846
73663;25;0.6757
74843;28;0.8485
76457;24;0.3871
78030;25;0.6579
80639;26;0.6190
81841;26;0.3095
82045;25;0.4386
82107;25;0.4464
82114;24;0.4528
82981;24;0.5106
83324;24;0.6000
85583;24;0.5581
85931;27;0.7941
87233;24;0.3871
89574;24;0.5333
91596;26;0.6047
91915;27;0.5094
95248;25;0.5208
99036;25;0.6757
99484;27;0.5192
99489;24;0.4364
101095;26;0.7222
101100;27;0.5294
106588;25;0.6757
107256;24;0.4286
109116;24;0.2857
111955;26;0.5909
113023;28;0.2828
113979;28;0.4308
113980;26;0.6842
115181;28;0.8485
115269;28;0.6667
115283;24;0.6000
116774;24;0.5217
117304;28;0.6829
118266;28;0.4308
120184;25;0.3247
120200;25;0.3247
120201;25;0.3247
120209;25;0.3247
122006;26;0.7222
122007;26;0.7027
127712;28;0.5385
128183;26;0.7222
128534;26;0.5909
129831;24;0.5333
130859;25;0.3846
132920;24;0.4444
134064;24;0.6486
136298;28;0.4242
138298;24;0.2637
143059;25;0.4167
143608;24;0.4800
156812;28;0.7778
166761;24;0.4706
175828;24;0.5581
178945;24;0.2286
180576;24;0.5106
184104;27;0.8438
184108;26;0.7879
184114;27;0.8182
184525;27;0.8438
184744;24;0.4068
186150;28;0.9032
186153;26;0.7222
186154;27;0.7941
186220;27;0.7297
186276;24;0.4706
186499;24;0.5106
186500;24;0.4800
187298;25;0.3289
187378;24;0.5106
187571;27;0.8182
188123;28;0.5000
188182;24;0.4286
188480;24;0.5455
188778;24;0.4364
190367;28;0.8485
192245;25;0.3012
192376;27;0.4576
193008;24;0.5333
193041;25;0.5102
194149;26;0.6341
195119;25;0.7143
195163;24;0.5333
196700;26;0.6190
196747;24;0.6154
197605;24;0.2637
202865;24;0.5714
203246;24;0.5714
203298;24;0.5854
203299;24;0.6154
204879;24;0.5000
208354;25;0.6944
209264;24;0.3288
212688;27;0.5094
212689;24;0.5333
212839;24;0.3038
212890;24;0.6154
212901;26;0.5000
212975;24;0.4528
213436;24;0.4211
213483;24;0.3810
213782;24;0.3810
215229;24;0.3200
217398;28;0.7568
221575;24;0.3636
223577;24;0.4528
225015;26;0.6842
226088;26;0.6842
226903;25;0.3906
228078;25;0.6579
239059;25;0.4386
239367;24;0.4898
239459;24;0.5714
239463;24;0.5714
240707;25;0.3731
245415;29;0.3718
245418;24;0.3934
245420;25;0.3846
245423;25;0.4098
245425;26;0.2989
245426;24;0.3810
245430;26;0.2989
248232;24;0.4364
249961;24;0.3077
249983;25;0.6410
250082;24;0.3582
250606;24;0.3117
250723;27;0.5870
250760;26;0.3824
250761;24;0.4800
250762;25;0.4808
256817;24;0.4898
268263;24;0.3529
268264;24;0.3200
268460;24;0.3288
268947;24;0.2892
269412;24;0.2330
269470;24;0.3288
269496;24;0.3077
269540;24;0.3288
269585;24;0.3429
269609;24;0.3288
269643;24;0.3200
269680;24;0.3692
269681;24;0.3038
269691;24;0.3636
270870;24;0.2892
272370;24;0.4068
274430;27;0.7500
274431;27;0.5510
276874;24;0.4615
276889;24;0.6316
285074;25;0.7576
285077;26;0.8125
285525;25;0.7143
288170;25;0.4902
289877;24;0.6000
290391;24;0.4068
291023;27;0.5094
292059;25;0.5208
294398;25;0.3571
296200;24;0.6154
296903;26;0.5000
297405;25;0.4464
300950;24;0.6000
301775;27;0.6923
304974;27;0.6585
310342;25;0.6410
312555;24;0.4800
312606;25;0.6757
313147;27;0.7105
313580;25;0.6757
313620;25;0.7143
313837;24;0.4068
313913;25;0.6410
314057;26;0.7429
314218;25;0.6944
315732;26;0.7222
316457;24;0.3000
320429;24;0.4615
322533;26;0.7647
322534;26;0.7647
323220;24;0.4615
323231;26;0.6047
330116;24;0.5106
334706;24;0.6000
336529;26;0.5909
338046;25;0.5952
338234;25;0.7353
339355;25;0.4902
341104;25;0.6944
345745;27;0.6585
