program_id;overlap_count;jaccard_index
1030;16;0.7273
4641;16;0.6957
22921;16;0.7273
46646;17;0.7727
50141;18;0.8182
55522;18;0.8571
56526;16;0.7273
79977;17;0.7727
82073;17;0.7391
82074;16;0.6667
90942;16;0.6957
94013;17;0.8095
96976;17;0.8095
105321;16;0.6957
107458;16;0.6667
109921;16;0.6667
113954;17;0.8095
114890;16;0.7273
120892;17;0.8095
122199;16;0.6957
124434;16;0.6957
131370;17;0.7727
145154;16;0.6957
155067;16;0.6957
155750;16;0.6400
167422;16;0.7273
168010;17;0.7391
168201;16;0.6957
188071;17;0.8095
189315;19;0.9500
194584;18;0.8182
200676;16;0.7273
206492;17;0.7391
213724;16;0.6957
214848;16;0.6667
230849;16;0.6957
230850;16;0.6957
232747;16;0.6400
238874;16;0.6667
239968;16;0.6957
245400;18;0.9000
259362;17;0.8095
264782;16;0.6667
284413;16;0.7273
285073;16;0.6667
320947;16;0.7273
