program_id;overlap_count;signature_length;jaccard_index
5807;5;30;0.1667
13635;5;30;0.1667
16101;5;30;0.1667
19485;5;30;0.1667
22775;5;30;0.1667
33557;6;30;0.2000
37636;5;30;0.1667
37645;5;30;0.1667
44560;6;30;0.2000
47924;6;30;0.2000
48696;5;30;0.1667
54770;7;30;0.2333
55244;5;30;0.1667
62731;5;30;0.1667
63649;5;30;0.1667
75353;5;30;0.1667
75885;5;30;0.1667
77416;5;30;0.1667
77423;5;30;0.1667
77431;5;30;0.1667
78363;5;30;0.1667
78365;5;30;0.1667
78367;5;30;0.1667
79578;5;30;0.1667
80353;6;30;0.2000
81472;5;30;0.1667
87030;6;30;0.2000
87461;5;30;0.1667
87800;5;30;0.1667
92949;6;30;0.2000
95126;5;30;0.1667
95127;5;30;0.1667
95208;5;30;0.1667
97314;5;30;0.1667
99450;5;30;0.1667
100494;5;30;0.1667
111254;6;30;0.2000
113240;5;30;0.1667
117917;5;30;0.1667
129937;6;30;0.2000
131470;5;30;0.1667
131780;7;30;0.2333
132128;5;30;0.1667
136530;5;30;0.1667
138966;6;30;0.2000
140099;6;30;0.2000
141966;5;30;0.1667
142138;5;30;0.1667
142145;5;30;0.1667
142208;5;30;0.1667
142214;6;30;0.2000
142224;6;30;0.2000
142228;6;30;0.2000
142286;5;30;0.1667
142290;5;30;0.1667
142371;6;30;0.2000
142373;6;30;0.2000
142374;6;30;0.2000
142405;6;30;0.2000
142406;6;30;0.2000
142434;6;30;0.2000
142466;6;30;0.2000
142484;5;30;0.1667
142493;6;30;0.2000
142494;5;30;0.1667
142498;5;30;0.1667
142499;5;30;0.1667
142611;5;30;0.1667
142659;6;30;0.2000
142691;6;30;0.2000
142889;5;30;0.1667
157878;5;30;0.1667
167270;6;30;0.2000
174317;5;30;0.1667
180028;5;30;0.1667
180140;5;30;0.1667
186146;5;30;0.1667
186149;5;30;0.1667
186516;5;30;0.1667
191721;5;30;0.1667
194146;6;30;0.2000
206144;6;30;0.2000
233828;5;30;0.1667
251269;6;30;0.2000
269304;5;30;0.1667
276385;6;30;0.2000
280308;5;30;0.1667
285075;5;30;0.1667
287426;7;30;0.2333
287723;5;30;0.1667
305848;6;30;0.2000
307169;5;30;0.1667
311612;6;30;0.2000
312682;5;30;0.1667
312683;5;30;0.1667
312684;5;30;0.1667
312685;5;30;0.1667
314685;5;30;0.1667
335876;5;30;0.1667
344953;5;30;0.1667
