program_id;overlap_count;signature_length;jaccard_index
211;5;30;0.1667
7704;6;30;0.2000
18469;7;30;0.2333
20105;6;30;0.2000
20106;6;30;0.2000
20107;6;30;0.2000
20127;6;30;0.2000
20128;6;30;0.2000
20129;6;30;0.2000
20490;6;30;0.2000
22379;5;30;0.1667
25735;6;30;0.2000
36605;5;30;0.1667
52449;6;30;0.2000
52687;6;30;0.2000
53405;6;30;0.2000
55607;6;30;0.2000
58344;6;30;0.2000
61578;6;30;0.2000
62458;7;30;0.2333
66030;6;30;0.2000
71903;6;30;0.2000
77879;5;30;0.1667
80600;7;30;0.2333
81241;6;30;0.2000
84135;6;30;0.2000
85583;5;30;0.1667
92460;6;30;0.2000
95995;6;30;0.2000
102611;6;30;0.2000
102703;6;30;0.2000
105043;6;30;0.2000
108689;7;30;0.2333
124124;6;30;0.2000
125370;6;30;0.2000
128427;8;30;0.2667
129833;6;30;0.2000
132384;5;30;0.1667
136322;6;30;0.2000
138331;6;30;0.2000
142136;6;30;0.2000
142271;6;30;0.2000
142326;6;30;0.2000
142329;6;30;0.2000
142359;6;30;0.2000
142375;6;30;0.2000
142377;6;30;0.2000
142379;6;30;0.2000
142381;6;30;0.2000
142383;6;30;0.2000
142395;6;30;0.2000
142414;6;30;0.2000
142429;6;30;0.2000
142436;6;30;0.2000
142441;6;30;0.2000
142443;6;30;0.2000
142444;6;30;0.2000
142446;6;30;0.2000
142448;6;30;0.2000
142451;6;30;0.2000
142492;6;30;0.2000
142496;6;30;0.2000
142500;6;30;0.2000
142503;6;30;0.2000
142504;6;30;0.2000
142507;6;30;0.2000
142576;6;30;0.2000
142578;6;30;0.2000
142580;6;30;0.2000
142582;6;30;0.2000
142601;6;30;0.2000
142638;6;30;0.2000
142640;6;30;0.2000
164592;6;30;0.2000
167441;6;30;0.2000
169985;6;30;0.2000
173096;6;30;0.2000
183774;6;30;0.2000
189784;5;30;0.1667
201822;6;30;0.2000
212377;6;30;0.2000
229274;6;30;0.2000
229464;6;30;0.2000
236312;7;30;0.2333
239059;6;30;0.2000
244644;6;30;0.2000
244776;6;30;0.2000
244777;6;30;0.2000
262714;6;30;0.2000
268410;6;30;0.2000
285526;6;30;0.2000
287439;6;30;0.2000
288603;6;30;0.2000
293314;6;30;0.2000
293323;6;30;0.2000
304373;6;30;0.2000
310342;6;30;0.2000
310420;6;30;0.2000
312933;6;30;0.2000
315187;6;30;0.2000
