program id;overlap
334656;20
81892;19
82471;19
25038;18
25165;18
72932;18
75842;18
75859;18
98460;18
98461;18
111108;18
117826;18
122576;18
134455;18
135337;18
158367;18
164414;18
167576;18
168504;18
182755;18
184530;18
192949;18
194147;18
203365;18
212759;18
