program id;overlap
329486;15
15585;14
51192;14
103991;14
113724;14
151819;14
206344;14
255932;14
272266;14
276978;14
276979;14
20875;13
33691;13
34967;13
35597;13
47572;13
58764;13
65801;13
85708;13
92530;13
98611;13
99578;13
102518;13
104407;13
105676;13
109614;13
109815;13
110594;13
110595;13
110659;13
110870;13
120163;13
120164;13
120165;13
120181;13
120183;13
120189;13
120191;13
120199;13
120205;13
120206;13
120207;13
122657;13
123167;13
123919;13
131056;13
137883;13
151794;13
152417;13
155117;13
