program id;overlap
60237;22
97625;20
164480;20
21004;19
129137;19
143413;19
152476;19
245158;19
269963;19
424;18
1236;18
1237;18
2119;18
10916;18
25724;18
48582;18
48583;18
53425;18
54093;18
54102;18
64090;18
77465;18
126395;18
129271;18
163775;18
