program_id;overlap_count;signature_length;jaccard_index
126;5;30;0.1667
1065;5;30;0.1667
7574;5;30;0.1667
7920;4;30;0.1333
8507;5;30;0.1667
8651;5;30;0.1667
14283;4;30;0.1333
26271;4;30;0.1333
33880;5;30;0.1667
49820;5;30;0.1667
51612;4;30;0.1333
51953;5;30;0.1667
53139;4;30;0.1333
53158;4;30;0.1333
53193;4;30;0.1333
54127;5;30;0.1667
59292;5;30;0.1667
62830;5;30;0.1667
62968;5;30;0.1667
64775;5;30;0.1667
66982;4;30;0.1333
68639;4;30;0.1333
68901;4;30;0.1333
69241;4;30;0.1333
72815;4;30;0.1333
73169;5;30;0.1667
73869;4;30;0.1333
74057;5;30;0.1667
74239;4;30;0.1333
79535;5;30;0.1667
80468;4;30;0.1333
83254;5;30;0.1667
86664;5;30;0.1667
87349;4;30;0.1333
89368;4;30;0.1333
99925;4;30;0.1333
100661;4;30;0.1333
101344;5;30;0.1667
101352;5;30;0.1667
103976;5;30;0.1667
108782;4;30;0.1333
109622;4;30;0.1333
113684;5;30;0.1667
120503;4;30;0.1333
130526;4;30;0.1333
134156;5;30;0.1667
135675;5;30;0.1667
152770;5;30;0.1667
159912;5;30;0.1667
161912;5;30;0.1667
163163;5;30;0.1667
169986;4;30;0.1333
171512;4;30;0.1333
182766;4;30;0.1333
183003;5;30;0.1667
188376;4;30;0.1333
188468;4;30;0.1333
189663;4;30;0.1333
192873;4;30;0.1333
192954;4;30;0.1333
192959;4;30;0.1333
192979;4;30;0.1333
195121;5;30;0.1667
217557;4;30;0.1333
219428;4;30;0.1333
219641;4;30;0.1333
235796;4;30;0.1333
237588;5;30;0.1667
239907;4;30;0.1333
246105;4;30;0.1333
246425;4;30;0.1333
246514;4;30;0.1333
252748;5;30;0.1667
261225;4;30;0.1333
267098;4;30;0.1333
268383;4;30;0.1333
271860;5;30;0.1667
280514;4;30;0.1333
286002;4;30;0.1333
286905;5;30;0.1667
292601;4;30;0.1333
294456;4;30;0.1333
294614;5;30;0.1667
295297;4;30;0.1333
295301;5;30;0.1667
307897;5;30;0.1667
311501;4;30;0.1333
314668;4;30;0.1333
314677;4;30;0.1333
322582;5;30;0.1667
325313;5;30;0.1667
326061;4;30;0.1333
326128;5;30;0.1667
326186;5;30;0.1667
328987;4;30;0.1333
337030;5;30;0.1667
337110;4;30;0.1333
339464;4;30;0.1333
342279;5;30;0.1667
344598;5;30;0.1667
