program id;overlap
27611;27
82343;27
90387;27
102614;27
144186;27
193220;27
221740;27
229997;27
271922;27
295127;27
295312;27
305006;27
319627;27
319676;27
322034;27
333695;27
334721;27
348994;27
349629;27
120487;24
305007;24
55032;21
59247;21
60474;21
98668;21
135506;21
135508;21
137925;21
173630;21
225821;21
229998;21
276737;21
277791;21
319626;21
319677;21
340079;21
342414;21
342415;21
348990;21
59246;20
60367;20
108775;20
93419;19
96620;19
115389;19
160049;19
189731;19
333696;19
334724;19
53166;18
