program id;overlap
137657;22
142419;22
142784;22
154624;22
141871;20
141873;20
142847;20
105129;19
137658;19
137659;19
139639;19
142127;19
142221;19
45392;18
55975;18
101084;18
105772;18
106841;18
107366;18
107371;18
142003;18
142767;18
142837;18
142852;18
142921;18
154621;18
175461;18
2797;17
20130;17
22321;17
24904;17
37030;17
46177;17
46190;17
46191;17
46199;17
46954;17
61238;17
75748;17
77956;17
78016;17
91300;17
100230;17
105137;17
105138;17
105139;17
105140;17
108173;17
116362;17
127594;17
