program id;overlap
171537;20
230151;20
245280;20
300071;20
10582;19
60006;19
85550;19
86088;19
160389;19
197762;19
246730;19
273065;19
298242;19
308742;19
309949;19
320158;19
348723;19
11057;18
73821;18
86106;18
107409;18
109134;18
117605;18
130880;18
187109;18
188582;18
188614;18
188942;18
190283;18
195403;18
235362;18
245279;18
247844;18
247847;18
255241;18
263719;18
275634;18
278928;18
282990;18
300073;18
308741;18
316139;18
318522;18
344425;18
2194;17
5480;17
6256;17
10474;17
10581;17
10588;17
