program id;overlap
111283;23
166578;21
277653;21
306610;21
102285;20
141385;20
162270;20
163609;20
177370;20
192430;20
198287;20
251928;20
258684;20
276300;20
295719;20
295720;20
48696;19
51736;19
52546;19
52915;19
52962;19
52971;19
54420;19
60926;19
90248;19
90692;19
114050;19
126392;19
126394;19
138269;19
141775;19
164408;19
164413;19
188084;19
189740;19
193641;19
194979;19
194986;19
201967;19
207929;19
238236;19
247594;19
248515;19
286945;19
295723;19
301786;19
303260;19
326355;19
288;18
2594;18
