program id;overlap
18916;22
291462;22
235510;21
18922;20
51736;20
54418;20
77848;20
164455;20
189427;20
195339;20
206839;20
208481;20
251310;20
18919;19
67333;19
94633;19
97472;19
164408;19
173031;19
228385;19
238649;19
242300;19
250613;19
251285;19
291415;19
291416;19
291417;19
300177;19
301786;19
52546;18
52915;18
52971;18
97337;18
112577;18
129346;18
152934;18
166989;18
171974;18
179596;18
188868;18
189426;18
192381;18
192877;18
199803;18
210460;18
232583;18
247353;18
251344;18
275402;18
291025;18
