program id;overlap
131112;25
131113;25
131115;25
208316;25
32097;21
34164;21
71555;21
71556;21
73362;21
75888;21
99896;21
139192;21
164399;21
166743;21
173593;21
272514;21
293333;21
298705;21
328085;21
328332;21
66116;19
67989;19
174931;19
203848;19
257444;19
6337;18
15265;18
26950;18
30267;18
65113;18
80827;18
82844;18
87483;18
128766;18
145346;18
153799;18
153805;18
192472;18
202391;18
209529;18
214993;18
234914;18
246140;18
255222;18
255223;18
255224;18
255225;18
255226;18
255227;18
257446;18
