program_id;overlap_count;jaccard_index
3627;19;0.7308
5125;19;0.7037
24902;18;0.6667
24908;19;0.7037
24909;18;0.6429
24914;18;0.6667
30430;18;0.6667
30432;18;0.6429
45392;18;0.6207
56955;19;0.7037
61240;18;0.6667
61242;21;0.8750
89257;19;0.7600
89986;18;0.6923
105133;18;0.6667
108137;19;0.6552
108601;18;0.5625
108751;18;0.6667
111517;18;0.6667
112774;19;0.7308
138622;18;0.5806
138626;20;0.8333
138627;20;0.8333
138628;21;0.8400
138631;20;0.8333
138632;21;0.8750
138634;20;0.8333
138641;20;0.8333
138642;20;0.8333
138643;21;0.8400
140374;19;0.7308
186296;18;0.6429
186297;18;0.6429
228121;19;0.7600
230076;18;0.6667
258663;22;0.9565
308598;18;0.6207
