program id;overlap
104002;23
141429;23
173395;23
134447;22
4736;21
98359;21
98360;21
169603;21
257522;21
333119;21
338432;21
348005;21
37;20
9999;20
28729;20
48147;20
57105;20
95886;20
95891;20
114284;20
125231;20
131914;20
143971;20
191904;20
209304;20
338796;20
55630;19
60154;19
62172;19
95893;19
100100;19
100551;19
104568;19
104583;19
114870;19
116666;19
116924;19
119304;19
123163;19
131507;19
156290;19
159841;19
161707;19
165680;19
174120;19
180859;19
181650;19
185877;19
192030;19
193974;19
