program id;overlap
1932;18
67332;18
99530;18
122822;18
135446;18
138232;18
193884;18
215451;18
215452;18
228748;18
251705;18
279230;18
289233;18
291229;18
291236;18
291243;18
295733;18
295736;18
295737;18
295851;18
295855;18
301752;18
304011;18
330640;18
5720;17
10238;17
11659;17
33190;17
33191;17
33193;17
36795;17
66809;17
77950;17
98497;17
98554;17
104862;17
109247;17
113954;17
132820;17
138573;17
140158;17
165530;17
187892;17
192921;17
206947;17
208736;17
211168;17
214779;17
222684;17
222763;17
