program_id;overlap_count;jaccard_index
8667;16;0.7619
10049;16;0.8000
27828;16;0.8000
27934;16;0.8000
36577;19;1.0000
51437;17;0.8947
52954;16;0.7273
54546;16;0.8000
60945;16;0.7619
69921;16;0.7619
82076;16;0.8000
86876;17;0.8947
92404;16;0.7619
93040;16;0.7273
94207;16;0.7619
99463;17;0.8095
101349;16;0.7619
105088;16;0.7273
105092;16;0.7273
105100;16;0.7619
114647;16;0.7619
120525;16;0.7619
122008;16;0.7619
128064;16;0.7619
138383;17;0.8500
153171;16;0.7619
175661;16;0.7273
178146;16;0.8000
188295;16;0.7273
189732;16;0.7619
210256;16;0.7619
214861;16;0.7619
217564;17;0.8947
240752;16;0.7619
253122;17;0.8500
255309;16;0.7273
265029;16;0.7619
267896;16;0.7619
270013;16;0.7619
272010;16;0.7619
276133;16;0.7619
276376;16;0.7619
276856;16;0.7619
276857;16;0.7619
276858;16;0.8000
276859;16;0.7619
285685;16;0.7619
288707;17;0.8095
288711;16;0.7273
291012;16;0.7619
293014;16;0.7619
325488;16;0.7273
326987;16;0.8000
340793;17;0.8095
