program_id;overlap_count;signature_length;jaccard_index
439;6;30;0.2000
8513;6;30;0.2000
12814;7;30;0.2333
22815;6;30;0.2000
23544;6;30;0.2000
23546;7;30;0.2333
23562;6;30;0.2000
24378;6;30;0.2000
27850;6;30;0.2000
28724;6;30;0.2000
34263;6;30;0.2000
34264;7;30;0.2333
35107;6;30;0.2000
52153;6;30;0.2000
54605;6;30;0.2000
55795;6;30;0.2000
60143;6;30;0.2000
61223;6;30;0.2000
63772;6;30;0.2000
64302;6;30;0.2000
64303;6;30;0.2000
64304;6;30;0.2000
73775;6;30;0.2000
75439;6;30;0.2000
82485;6;30;0.2000
87233;6;30;0.2000
90198;6;30;0.2000
90199;6;30;0.2000
90642;6;30;0.2000
90949;6;30;0.2000
93119;6;30;0.2000
93964;6;30;0.2000
95875;6;30;0.2000
100149;6;30;0.2000
100151;6;30;0.2000
100152;6;30;0.2000
100166;6;30;0.2000
100170;6;30;0.2000
101165;6;30;0.2000
102296;6;30;0.2000
117054;6;30;0.2000
120246;6;30;0.2000
127878;6;30;0.2000
129831;6;30;0.2000
130819;6;30;0.2000
134632;6;30;0.2000
140226;6;30;0.2000
152457;7;30;0.2333
157512;6;30;0.2000
163943;6;30;0.2000
166796;7;30;0.2333
167477;6;30;0.2000
167520;6;30;0.2000
176060;6;30;0.2000
178945;6;30;0.2000
195177;6;30;0.2000
195311;6;30;0.2000
197649;7;30;0.2333
207361;7;30;0.2333
212246;6;30;0.2000
212560;7;30;0.2333
212838;6;30;0.2000
213483;6;30;0.2000
213511;7;30;0.2333
213578;6;30;0.2000
215862;7;30;0.2333
220020;6;30;0.2000
224141;6;30;0.2000
227637;6;30;0.2000
228306;6;30;0.2000
228307;6;30;0.2000
233581;6;30;0.2000
236364;6;30;0.2000
239568;7;30;0.2333
241765;7;30;0.2333
244644;6;30;0.2000
245827;6;30;0.2000
250082;6;30;0.2000
250337;6;30;0.2000
253902;6;30;0.2000
255687;7;30;0.2333
256716;7;30;0.2333
261241;6;30;0.2000
267314;6;30;0.2000
268459;6;30;0.2000
268460;6;30;0.2000
269412;6;30;0.2000
269585;6;30;0.2000
273321;6;30;0.2000
277229;7;30;0.2333
281746;6;30;0.2000
290312;6;30;0.2000
296196;7;30;0.2333
301819;6;30;0.2000
302406;6;30;0.2000
315653;6;30;0.2000
316457;6;30;0.2000
319930;6;30;0.2000
319948;6;30;0.2000
345745;6;30;0.2000
