program id;overlap
188012;18
267913;17
27599;16
73583;16
133063;16
157440;16
157443;16
157824;16
157826;16
158228;16
184658;16
190337;16
205650;16
207336;16
228791;16
245431;16
251625;16
253368;16
264788;16
310413;16
310438;16
312891;16
313045;16
313560;16
313704;16
313745;16
313772;16
313869;16
314029;16
314052;16
314127;16
314133;16
314210;16
314239;16
314841;16
314902;16
315024;16
315056;16
315277;16
315310;16
315321;16
315329;16
315526;16
315539;16
315548;16
315655;16
315750;16
340757;16
1699;15
4052;15
