program id;overlap
38470;26
118171;26
163270;26
189050;26
283908;26
289765;26
3698;24
14730;24
27618;24
67422;24
86910;24
93135;24
93140;24
95002;24
97958;24
99915;24
112447;24
121934;24
127976;24
135849;24
141325;24
142584;24
165246;24
165247;24
173734;24
173736;24
173737;24
173776;24
182143;24
182432;24
189316;24
236428;24
249452;24
272743;24
277917;21
24551;20
71877;20
125993;20
175385;20
337728;20
343996;20
34585;19
88162;19
119411;19
127071;19
131137;19
164313;19
171764;19
2003;18
24905;18
