program id;overlap
120485;18
194137;18
37976;17
52492;17
77861;17
92897;17
99457;17
116411;17
128022;17
128059;17
195163;17
230588;17
239851;17
268579;17
302587;17
339919;17
347696;17
1932;16
5909;16
6282;16
7568;16
10058;16
10752;16
10754;16
11659;16
