program id;overlap
66116;20
67989;20
203848;20
320928;20
30267;19
80353;19
121925;19
183867;19
183868;19
184102;19
186348;19
186516;19
305848;19
1240;18
44560;18
46152;18
78609;18
83271;18
83330;18
89271;18
131820;18
136767;18
145066;18
184621;18
241746;18
253599;18
280756;18
284777;18
285307;18
305847;18
330064;18
345743;18
43155;17
58665;17
77122;17
119697;17
123198;17
158525;17
166711;17
182281;17
187741;17
189729;17
190365;17
193649;17
194979;17
194986;17
202990;17
215931;17
227559;17
235282;17
