program id;overlap
176345;19
65745;18
69088;18
109386;18
181563;18
198286;18
288417;18
288418;18
288419;18
288420;18
327242;18
7429;17
45385;17
46970;17
49060;17
50265;17
55653;17
57723;17
60724;17
61020;17
62952;17
64950;17
65959;17
74722;17
95118;17
123565;17
141373;17
145396;17
166586;17
167626;17
193552;17
209554;17
230202;17
241663;17
263827;17
280077;17
280375;17
300853;17
317529;17
322360;17
324910;17
326813;17
327096;17
327668;17
328181;17
328373;17
332618;17
332845;17
333557;17
336652;17
