program_id;overlap_count;signature_length;jaccard_index
4630;5;30;0.1667
5287;5;30;0.1667
8384;6;30;0.2000
28375;5;30;0.1667
29835;6;30;0.2000
33590;5;30;0.1667
36501;5;30;0.1667
39623;5;30;0.1667
41760;5;30;0.1667
41840;5;30;0.1667
41924;5;30;0.1667
42012;5;30;0.1667
42104;5;30;0.1667
47668;6;30;0.2000
48512;5;30;0.1667
48513;5;30;0.1667
48691;6;30;0.2000
55585;6;30;0.2000
56081;5;30;0.1667
57660;6;30;0.2000
72932;5;30;0.1667
85151;8;30;0.2667
87214;6;30;0.2000
90296;6;30;0.2000
90848;5;30;0.1667
101089;5;30;0.1667
101376;6;30;0.2000
103747;5;30;0.1667
103890;5;30;0.1667
120928;5;30;0.1667
123650;5;30;0.1667
123656;6;30;0.2000
125119;5;30;0.1667
130423;5;30;0.1667
131082;6;30;0.2000
133766;5;30;0.1667
133799;5;30;0.1667
138322;6;30;0.2000
146564;6;30;0.2000
152456;5;30;0.1667
157364;6;30;0.2000
157509;6;30;0.2000
157610;6;30;0.2000
157739;6;30;0.2000
157887;5;30;0.1667
158222;5;30;0.1667
160828;5;30;0.1667
162257;6;30;0.2000
162262;6;30;0.2000
162316;5;30;0.1667
165679;8;30;0.2667
167467;5;30;0.1667
167547;6;30;0.2000
167574;6;30;0.2000
167744;5;30;0.1667
183409;6;30;0.2000
183625;5;30;0.1667
183774;5;30;0.1667
184478;5;30;0.1667
184483;5;30;0.1667
184484;5;30;0.1667
192845;5;30;0.1667
192937;5;30;0.1667
204070;5;30;0.1667
207451;6;30;0.2000
207701;6;30;0.2000
209647;5;30;0.1667
209890;6;30;0.2000
212836;6;30;0.2000
213916;5;30;0.1667
214345;5;30;0.1667
214393;5;30;0.1667
214946;5;30;0.1667
215814;5;30;0.1667
215960;5;30;0.1667
216114;6;30;0.2000
218327;5;30;0.1667
227776;5;30;0.1667
228229;6;30;0.2000
235887;6;30;0.2000
239609;5;30;0.1667
240525;5;30;0.1667
248185;5;30;0.1667
248974;5;30;0.1667
250652;6;30;0.2000
250660;6;30;0.2000
253707;5;30;0.1667
261973;5;30;0.1667
266721;5;30;0.1667
275903;7;30;0.2333
276764;5;30;0.1667
286725;5;30;0.1667
288309;6;30;0.2000
288827;6;30;0.2000
291011;6;30;0.2000
304619;7;30;0.2333
314672;5;30;0.1667
343442;6;30;0.2000
343898;6;30;0.2000
343994;5;30;0.1667
