program id;overlap
35604;20
99197;20
160728;20
171178;20
192955;20
192957;20
192961;20
192965;20
192968;20
192970;20
192972;20
192974;20
192976;20
192980;20
215038;20
300624;20
329116;20
115003;18
188558;18
35605;17
173249;16
268038;16
274;15
15459;15
58063;15
58541;15
64491;15
84948;15
97064;15
100302;15
100305;15
115311;15
121069;15
128620;15
131174;15
134315;15
191008;15
210209;15
212504;15
230269;15
275827;15
302734;15
328350;15
328351;15
328352;15
328353;15
328354;15
328355;15
1630;14
1631;14
