program id;overlap
196512;19
6588;18
44162;18
239796;18
275100;18
290707;18
323230;18
14480;17
55863;17
58962;17
67424;17
118415;17
124647;17
130129;17
130885;17
134990;17
156674;17
171220;17
196663;17
229277;17
233252;17
267353;17
273526;17
304837;17
6587;16
7899;16
20540;16
55861;16
55867;16
79472;16
83658;16
87487;16
101425;16
108752;16
118417;16
120718;16
129370;16
132899;16
147537;16
175395;16
178744;16
181963;16
184529;16
189676;16
193252;16
195031;16
195614;16
196666;16
215687;16
216230;16
