program id;overlap
311889;24
312927;24
313212;24
313722;24
314095;24
315491;24
293821;20
311225;20
311262;20
311290;20
312897;20
312935;20
313738;20
314890;20
28334;18
29918;18
267914;18
310371;18
313031;18
4052;17
8062;17
8576;17
20911;17
44778;17
44782;17
131737;17
184586;17
194517;17
209900;17
219529;17
224995;17
287864;17
294732;17
298786;17
301291;17
301293;17
301298;17
310378;17
310396;17
310413;17
311801;17
312068;17
312472;17
312891;17
312895;17
312901;17
313045;17
313560;17
313568;17
313694;17
