program id;overlap
310469;20
69882;18
164485;18
22410;17
60470;17
78016;17
130471;17
140367;17
140381;17
174724;17
228138;17
273448;17
313276;17
314283;17
315463;17
5571;16
22383;16
22384;16
24403;16
53180;16
53566;16
63745;16
75746;16
77956;16
77963;16
128201;16
132820;16
137658;16
137659;16
141468;16
142003;16
142657;16
142767;16
142837;16
142852;16
142921;16
143455;16
143456;16
143457;16
153129;16
153264;16
153308;16
153351;16
154621;16
155939;16
178969;16
184427;16
192921;16
204644;16
206901;16
