program_id;overlap_count;signature_length;jaccard_index
14566;2;30;0.0667
14684;2;30;0.0667
14689;2;30;0.0667
30241;2;30;0.0667
32512;2;30;0.0667
32517;2;30;0.0667
32520;2;30;0.0667
32521;2;30;0.0667
32527;2;30;0.0667
32961;2;30;0.0667
32962;2;30;0.0667
32964;2;30;0.0667
32966;2;30;0.0667
33063;2;30;0.0667
33064;2;30;0.0667
33065;2;30;0.0667
33067;2;30;0.0667
46052;3;30;0.1000
47413;2;30;0.0667
47465;2;30;0.0667
59826;2;30;0.0667
59839;2;30;0.0667
59855;2;30;0.0667
60659;2;30;0.0667
60798;2;30;0.0667
60883;2;30;0.0667
60886;2;30;0.0667
60890;2;30;0.0667
60891;2;30;0.0667
60892;2;30;0.0667
60893;2;30;0.0667
60895;2;30;0.0667
60896;2;30;0.0667
61226;2;30;0.0667
80565;2;30;0.0667
90964;2;30;0.0667
92533;2;30;0.0667
116711;2;30;0.0667
117619;2;30;0.0667
117719;2;30;0.0667
117950;2;30;0.0667
117951;2;30;0.0667
130723;2;30;0.0667
131098;2;30;0.0667
135352;3;30;0.1000
137742;2;30;0.0667
138117;2;30;0.0667
138139;2;30;0.0667
138144;2;30;0.0667
138884;2;30;0.0667
143183;2;30;0.0667
143208;2;30;0.0667
144130;2;30;0.0667
144429;2;30;0.0667
144430;2;30;0.0667
144562;2;30;0.0667
159615;2;30;0.0667
166337;2;30;0.0667
173034;2;30;0.0667
173455;2;30;0.0667
179892;2;30;0.0667
179894;2;30;0.0667
186290;2;30;0.0667
186326;2;30;0.0667
186345;2;30;0.0667
186350;2;30;0.0667
186752;2;30;0.0667
193562;2;30;0.0667
204004;2;30;0.0667
208648;3;30;0.1000
212342;2;30;0.0667
212656;2;30;0.0667
217748;2;30;0.0667
218059;2;30;0.0667
227456;2;30;0.0667
227978;2;30;0.0667
243329;2;30;0.0667
243427;2;30;0.0667
243561;2;30;0.0667
255842;2;30;0.0667
255843;2;30;0.0667
255844;2;30;0.0667
255845;2;30;0.0667
255847;2;30;0.0667
255848;2;30;0.0667
255996;2;30;0.0667
257143;3;30;0.1000
272298;2;30;0.0667
274340;3;30;0.1000
275543;2;30;0.0667
276163;3;30;0.1000
293407;2;30;0.0667
297250;2;30;0.0667
313280;2;30;0.0667
315666;2;30;0.0667
316320;2;30;0.0667
320674;2;30;0.0667
321501;2;30;0.0667
332028;2;30;0.0667
339623;2;30;0.0667
