program id;overlap
4004;20
146086;20
94506;19
59138;18
142964;18
183629;18
227712;18
235878;18
235880;18
238538;18
238539;18
238540;18
289255;18
308579;18
40212;17
40308;17
40422;17
40554;17
40704;17
40872;17
107843;17
109954;17
109970;17
114241;17
115492;17
119304;17
124019;17
127895;17
129818;17
130494;17
134350;17
136316;17
139806;17
156290;17
157517;17
159841;17
165568;17
198410;17
235877;17
235879;17
235887;17
250770;17
332884;17
5367;16
21829;16
24719;16
27390;16
27604;16
33714;16
37578;16
