program_id;overlap_count;jaccard_index
5906;25;0.5000
8383;25;0.5319
8401;24;0.4706
8513;24;0.4898
8516;26;0.3421
8533;25;0.4808
22334;23;0.6216
24378;26;0.4815
26056;23;0.3026
27628;24;0.4800
27850;24;0.5000
34108;24;0.5714
45949;23;0.5349
47786;24;0.4615
54410;24;0.5581
54605;25;0.4386
57675;26;0.5532
58319;24;0.2824
61223;26;0.3881
61525;24;0.5000
64302;24;0.5106
64303;26;0.4561
64304;27;0.3913
76456;25;0.4310
76457;25;0.4167
76458;25;0.4808
76459;26;0.4062
81841;24;0.2824
82942;25;0.4464
90198;24;0.5000
90199;26;0.4483
92966;24;0.5455
93119;26;0.4262
94201;26;0.4561
94794;26;0.4483
95796;24;0.5217
100149;24;0.5333
100151;25;0.4902
100152;24;0.5455
100153;23;0.4423
100154;23;0.4894
100158;24;0.6316
100160;23;0.5897
100166;25;0.5208
100168;25;0.5000
100169;26;0.4333
100170;24;0.4898
109116;27;0.3375
109117;26;0.4483
113023;24;0.2353
113531;24;0.4286
120184;23;0.2949
120200;23;0.2949
120201;23;0.2949
120209;23;0.2949
127878;24;0.5000
129029;26;0.4643
134632;26;0.4127
134633;23;0.4510
138298;23;0.2527
160551;24;0.5333
167562;26;0.4333
167574;23;0.5476
169712;25;0.4808
169713;25;0.3906
175112;23;0.5111
175114;24;0.4706
178945;24;0.2308
179995;24;0.4706
188820;24;0.5000
189321;23;0.5897
197603;25;0.4717
197605;27;0.3103
197903;25;0.4808
209263;27;0.4655
209264;27;0.3913
209648;27;0.4426
212838;27;0.4154
212839;27;0.3600
214945;27;0.3971
215229;26;0.3611
216109;25;0.4630
216113;26;0.4407
221465;26;0.4483
221543;23;0.4182
221575;26;0.4127
221597;24;0.5455
226741;24;0.5000
227012;23;0.5349
227013;26;0.4483
227637;26;0.5909
228221;27;0.4030
240707;23;0.3382
245425;24;0.2727
245430;24;0.2727
245827;25;0.5208
245997;25;0.4717
248230;25;0.5000
249961;27;0.3649
250082;26;0.4062
250337;26;0.4483
250353;23;0.4510
250354;27;0.4154
250363;27;0.4091
250814;26;0.4815
250878;26;0.5652
255177;24;0.4706
255178;24;0.4068
267472;27;0.4154
268263;27;0.4219
268264;26;0.3611
268459;27;0.4500
268460;27;0.3913
268946;26;0.4483
268947;27;0.3418
269412;27;0.2727
269469;26;0.4483
269470;27;0.3913
269496;27;0.3649
269497;27;0.3506
269539;26;0.4483
269540;27;0.3913
269585;26;0.3881
269608;26;0.4483
269609;27;0.3913
269621;26;0.4483
269642;26;0.4483
269643;27;0.3803
269680;26;0.4194
269681;27;0.3600
269691;26;0.4127
269777;26;0.4483
270869;25;0.4098
270870;27;0.3418
272124;24;0.5106
273321;26;0.5652
273334;24;0.5714
283709;23;0.3770
316457;27;0.3553
318159;25;0.5000
