program id;overlap
64437;20
118321;20
188075;20
256910;20
46949;18
176540;18
5203;17
14657;17
87739;17
101243;17
172173;17
213708;17
233271;17
237353;17
251420;17
256534;17
11888;16
45747;16
45767;16
48328;16
52463;16
52704;16
79317;16
80143;16
82460;16
83708;16
110614;16
112712;16
113067;16
120940;16
127540;16
127848;16
129230;16
129232;16
174783;16
178222;16
178730;16
178827;16
178828;16
180665;16
180666;16
181618;16
192068;16
212864;16
219675;16
231304;16
231305;16
231306;16
231307;16
231308;16
