program id;overlap
137657;20
141871;20
141873;20
142419;20
142784;20
142847;20
154624;20
301619;19
101084;18
105137;18
105138;18
105139;18
105140;18
107366;18
107371;18
127594;18
137659;18
142003;18
142127;18
142221;18
142767;18
142837;18
154621;18
175461;18
6684;17
46177;17
46190;17
46191;17
46199;17
48908;17
50231;17
61238;17
80048;17
83746;17
89593;17
90693;17
106793;17
125421;17
137658;17
138929;17
139639;17
140367;17
140368;17
140369;17
140381;17
141913;17
142019;17
142186;17
142301;17
142852;17
