program_id;overlap_count;signature_length;jaccard_index
846;4;30;0.1333
894;4;30;0.1333
4310;3;30;0.1000
4311;3;30;0.1000
4312;3;30;0.1000
4315;3;30;0.1000
4316;3;30;0.1000
4317;3;30;0.1000
4318;3;30;0.1000
4321;3;30;0.1000
4326;3;30;0.1000
4327;3;30;0.1000
4328;3;30;0.1000
4329;3;30;0.1000
4330;3;30;0.1000
5566;4;30;0.1333
5894;4;30;0.1333
7004;4;30;0.1333
7972;3;30;0.1000
8500;4;30;0.1333
8501;4;30;0.1333
8502;4;30;0.1333
8503;4;30;0.1333
8504;4;30;0.1333
8505;4;30;0.1333
8506;4;30;0.1333
10994;4;30;0.1333
11826;3;30;0.1000
13698;4;30;0.1333
20920;4;30;0.1333
27774;3;30;0.1000
27775;3;30;0.1000
27778;3;30;0.1000
27780;3;30;0.1000
27781;3;30;0.1000
27782;3;30;0.1000
27783;3;30;0.1000
27784;3;30;0.1000
27785;3;30;0.1000
27786;3;30;0.1000
27787;3;30;0.1000
27788;3;30;0.1000
27790;3;30;0.1000
27792;3;30;0.1000
27794;3;30;0.1000
27795;3;30;0.1000
27796;3;30;0.1000
27797;3;30;0.1000
27798;3;30;0.1000
27799;3;30;0.1000
27801;3;30;0.1000
27803;3;30;0.1000
27804;3;30;0.1000
27805;3;30;0.1000
27806;3;30;0.1000
27807;3;30;0.1000
27808;3;30;0.1000
27809;3;30;0.1000
27810;3;30;0.1000
27812;3;30;0.1000
27813;3;30;0.1000
27814;3;30;0.1000
29848;4;30;0.1333
51960;4;30;0.1333
61718;3;30;0.1000
65344;3;30;0.1000
70781;3;30;0.1000
81181;4;30;0.1333
81489;4;30;0.1333
99122;4;30;0.1333
99123;4;30;0.1333
99124;4;30;0.1333
99125;4;30;0.1333
99126;4;30;0.1333
99127;4;30;0.1333
99128;4;30;0.1333
99578;4;30;0.1333
107869;5;30;0.1667
108079;4;30;0.1333
108288;3;30;0.1000
113894;4;30;0.1333
126447;4;30;0.1333
126452;5;30;0.1667
159938;4;30;0.1333
159940;4;30;0.1333
159941;4;30;0.1333
173000;3;30;0.1000
176780;3;30;0.1000
202196;3;30;0.1000
227121;4;30;0.1333
234250;4;30;0.1333
236194;4;30;0.1333
249852;3;30;0.1000
271035;3;30;0.1000
277637;3;30;0.1000
299017;4;30;0.1333
335647;4;30;0.1333
336535;4;30;0.1333
342213;3;30;0.1000
345367;3;30;0.1000
