program_id;overlap_count;jaccard_index
2144;19;0.9048
5099;17;0.7083
5122;19;0.9048
5123;16;0.6400
5124;16;0.6154
7520;16;0.6154
7522;20;1.0000
24893;18;0.7826
24897;19;0.8261
24904;16;0.6154
24905;17;0.6800
24910;19;0.8636
30433;19;0.8261
34934;18;0.8182
39949;20;1.0000
45410;18;0.8182
55131;19;0.9048
61241;20;0.9524
68229;20;1.0000
68231;19;0.9048
87370;18;0.7500
87915;17;0.7083
88879;18;0.7500
89033;16;0.6154
89217;17;0.7727
90614;16;0.6400
90670;18;0.7500
92168;20;1.0000
92178;20;1.0000
93191;20;1.0000
93350;20;1.0000
94657;20;1.0000
95278;16;0.6667
97538;16;0.6957
97539;19;0.9048
100201;20;1.0000
102342;16;0.6154
102656;19;0.8636
102686;20;0.9524
102700;17;0.7727
102711;20;0.9524
102721;20;0.9524
102732;20;1.0000
102734;20;1.0000
102768;20;0.9524
105042;18;0.8182
105126;20;1.0000
105127;20;1.0000
105135;20;0.9524
107003;20;1.0000
107006;20;1.0000
107181;20;1.0000
107304;17;0.7727
107305;20;0.9524
107306;20;0.9091
107960;18;0.8571
107992;20;0.9091
107994;20;0.9524
108187;20;0.9091
108232;20;0.9524
108724;20;0.9524
108725;20;0.9524
108727;19;0.9048
108856;18;0.8182
108977;20;0.9524
110801;16;0.6667
111094;16;0.6400
111230;19;0.8261
111367;16;0.6154
111369;20;0.9524
121259;18;0.8182
123365;17;0.7391
126785;16;0.6400
127575;20;0.9091
127576;20;1.0000
132231;20;1.0000
132232;20;1.0000
132233;20;1.0000
132235;20;1.0000
138620;18;0.8182
138625;20;1.0000
138629;20;1.0000
138630;20;0.9524
138633;20;1.0000
138638;20;1.0000
138640;20;1.0000
138918;19;0.8261
139483;20;0.9524
139487;18;0.8571
139527;20;0.9524
139528;20;0.9524
139529;16;0.6400
139530;18;0.7500
139531;20;0.9524
139532;20;0.9524
140371;20;1.0000
140372;20;1.0000
140373;20;1.0000
140375;20;1.0000
140540;20;0.9091
140541;20;1.0000
140542;20;1.0000
140543;20;1.0000
140545;20;1.0000
141195;20;1.0000
141196;20;1.0000
141849;19;0.9500
141850;20;1.0000
141851;20;1.0000
141852;20;1.0000
141853;20;1.0000
141854;20;1.0000
141855;20;1.0000
141856;20;1.0000
141857;20;0.9091
141865;20;1.0000
141872;20;1.0000
141874;20;0.9091
141876;20;1.0000
141877;20;0.9091
141878;20;1.0000
141879;20;1.0000
141882;20;1.0000
141883;20;1.0000
141884;20;1.0000
141885;20;1.0000
141886;20;1.0000
141889;20;1.0000
141890;20;1.0000
141891;20;1.0000
141892;20;1.0000
141896;20;1.0000
141909;20;0.9091
141910;20;0.9091
141912;20;0.9091
141914;20;0.9091
141915;20;1.0000
141917;20;0.9524
141919;20;1.0000
141921;20;1.0000
141922;20;1.0000
141932;20;1.0000
141933;20;0.9091
141934;20;1.0000
141935;20;1.0000
141937;20;1.0000
141939;20;1.0000
141940;20;1.0000
141941;20;1.0000
141942;20;1.0000
141943;20;0.9091
141952;20;1.0000
141953;20;1.0000
141954;20;1.0000
141955;20;1.0000
141957;20;1.0000
141958;20;1.0000
141959;20;1.0000
141960;20;1.0000
141961;20;1.0000
141962;20;1.0000
141963;20;1.0000
141968;20;1.0000
141970;20;1.0000
141971;20;1.0000
141972;20;1.0000
141973;20;1.0000
141974;20;1.0000
141985;20;0.9091
141986;20;0.9091
141987;20;1.0000
141988;20;1.0000
141989;20;0.9524
141990;20;0.9091
141991;20;1.0000
141992;20;0.9091
141993;20;1.0000
141994;20;1.0000
141995;20;1.0000
141996;20;1.0000
141998;20;1.0000
141999;20;1.0000
142000;20;1.0000
142013;20;1.0000
142014;20;1.0000
142015;20;1.0000
142016;20;1.0000
142020;20;1.0000
142021;20;0.9524
142027;20;1.0000
142038;20;1.0000
142039;20;1.0000
142040;20;1.0000
142044;20;1.0000
142056;20;1.0000
142057;20;1.0000
142059;20;1.0000
142060;20;1.0000
142061;20;1.0000
142062;20;0.9524
142072;20;1.0000
142085;20;1.0000
142087;20;1.0000
142088;20;1.0000
142089;20;1.0000
142090;20;1.0000
142091;20;1.0000
142092;20;1.0000
142103;20;1.0000
142104;20;1.0000
142105;20;1.0000
142106;20;1.0000
142107;20;1.0000
142108;20;1.0000
152680;18;0.8571
153355;18;0.7826
153766;19;0.9048
154610;20;0.9524
155937;20;0.9524
155942;19;0.8636
156287;17;0.7083
157201;18;0.8182
158614;20;0.9524
158791;20;0.9524
158806;16;0.6400
168539;20;1.0000
177965;17;0.7391
178389;20;1.0000
185382;16;0.6154
186304;20;1.0000
214151;20;1.0000
215667;19;0.8636
215761;20;0.9524
280084;16;0.6400
