program id;overlap
141012;23
14844;21
182453;21
129868;20
211012;20
293270;20
83315;19
94373;19
178501;19
14833;18
84639;18
85278;18
127275;18
134824;18
166920;18
187560;18
205086;18
215409;18
256871;18
256873;18
257272;18
257273;18
288206;18
344919;18
4927;17
11377;17
24678;17
48777;17
52944;17
74517;17
74701;17
76936;17
88631;17
93112;17
108958;17
136921;17
136926;17
136957;17
136962;17
140236;17
155604;17
155634;17
188510;17
201243;17
251743;17
275540;17
289223;17
326188;17
335956;17
336853;17
