program id;overlap
245866;22
336630;22
65495;21
86954;21
91141;21
95126;21
95127;21
153340;21
192423;21
201081;21
215664;21
215885;21
226958;21
245868;21
251212;21
265804;21
275906;21
288176;21
54097;20
61703;20
77862;20
77945;20
77955;20
78005;20
85292;20
94825;20
108742;20
109545;20
116703;20
120925;20
123891;20
126360;20
164474;20
192907;20
193519;20
207065;20
207256;20
214683;20
230701;20
231087;20
232059;20
233828;20
243027;20
266700;20
267183;20
269684;20
274975;20
278274;20
282153;20
291183;20
