program id;overlap
139796;17
197870;17
127701;16
167386;16
199011;16
267006;16
326068;16
5969;15
5972;15
8755;15
24450;15
32246;15
33885;15
34255;15
34586;15
45763;15
55964;15
56921;15
60646;15
68639;15
70333;15
72203;15
98999;15
122102;15
126237;15
126664;15
126862;15
133548;15
133549;15
138886;15
165402;15
174935;15
175006;15
200262;15
204330;15
213394;15
217487;15
229470;15
233329;15
236209;15
236214;15
236215;15
236216;15
236218;15
236222;15
236223;15
244049;15
258376;15
265611;15
271342;15
