program id;overlap
5898;23
112986;21
338588;21
155883;20
322830;20
27903;19
47347;19
99913;19
122562;19
130884;19
154105;19
157433;19
197716;19
197764;19
197766;19
197768;19
197770;19
206526;19
230100;19
235088;19
238340;19
241521;19
273220;19
274119;19
292344;19
14915;18
14916;18
47284;18
47387;18
64096;18
66827;18
79272;18
86972;18
102094;18
141530;18
152064;18
154359;18
156619;18
166524;18
178572;18
191007;18
201812;18
201813;18
202963;18
212161;18
229277;18
264018;18
276877;18
321643;18
347319;18
