program id;overlap
70293;26
161150;20
189036;20
124782;19
449;18
46177;18
110241;18
168485;18
202835;18
202878;18
11007;17
11549;17
14729;17
51128;17
53166;17
54621;17
63231;17
67016;17
77853;17
87839;17
88129;17
99279;17
102428;17
102702;17
111648;17
122576;17
128424;17
136297;17
137256;17
152752;17
159619;17
176441;17
182661;17
188802;17
193895;17
206467;17
208570;17
217394;17
224508;17
254522;17
263824;17
264000;17
265888;17
271346;17
273678;17
278438;17
287811;17
287838;17
329114;17
1110;16
