program_id;overlap_count;jaccard_index
7179;18;0.9474
8679;16;0.7619
38800;17;0.8500
60161;17;0.8095
65310;16;0.8000
75111;16;0.7273
78442;16;0.8000
95346;17;0.8500
97075;17;0.8500
99072;18;0.9474
115341;17;0.8947
116127;17;0.8947
122931;17;0.8947
127899;17;0.8095
131309;16;0.8000
156232;19;1.0000
158948;16;0.7619
163602;16;0.8000
166578;17;0.8500
166918;16;0.7619
173673;16;0.7619
182618;16;0.7273
183061;17;0.8095
188295;16;0.7273
219754;16;0.7273
227842;16;0.8000
245401;16;0.7273
249032;16;0.8000
254378;17;0.8500
270226;16;0.8000
274638;17;0.8500
280399;16;0.7619
285076;16;0.7619
286016;16;0.8000
287733;16;0.8000
289120;16;0.7619
289139;16;0.7273
291289;17;0.8947
293014;16;0.7619
316826;16;0.7619
340793;16;0.7273
