program_id;overlap_count;jaccard_index
3589;24;0.6486
6586;26;0.5098
7040;25;0.5556
8516;24;0.3000
9440;24;0.5000
9470;24;0.5000
10189;26;0.6190
14637;24;0.4444
19553;27;0.5625
20992;25;0.5556
22782;26;0.4483
22784;24;0.4528
22785;24;0.5000
22927;26;0.5909
25702;24;0.4898
25716;25;0.5000
25720;27;0.5000
25721;26;0.5306
25724;26;0.4906
25725;28;0.5000
25726;25;0.4630
25728;25;0.5319
25731;24;0.4286
25738;24;0.4615
26056;28;0.3836
33817;25;0.4167
35936;24;0.6154
37085;26;0.5532
38794;24;0.3871
40790;25;0.6944
44909;25;0.5435
44910;25;0.4464
44950;24;0.5854
47878;26;0.6341
49008;26;0.5417
49626;26;0.4000
53581;25;0.4902
58319;27;0.3214
61087;24;0.4898
61223;24;0.3380
64304;25;0.3425
64994;24;0.6154
65504;25;0.3571
67056;26;0.4000
71738;24;0.4364
74854;24;0.6486
78614;26;0.5417
81841;28;0.3373
82045;27;0.4821
82107;27;0.4909
82114;24;0.4444
82981;24;0.5000
87233;26;0.4262
92338;25;0.4808
93041;27;0.5192
93119;24;0.3692
94686;26;0.5909
95345;25;0.5952
99487;24;0.6486
99488;24;0.6486
99489;24;0.4286
104162;24;0.6486
107255;24;0.5455
107256;26;0.4727
108171;24;0.6154
109116;25;0.2976
109231;24;0.6316
109499;25;0.6757
113023;25;0.2427
113968;24;0.4138
113979;24;0.3429
118266;24;0.3429
120184;26;0.3377
120200;26;0.3377
120201;26;0.3377
120202;26;0.6842
120209;26;0.3377
125117;24;0.7059
130859;27;0.4219
132920;25;0.4630
136572;25;0.6757
137319;25;0.6410
138298;26;0.2889
141496;25;0.7143
144606;26;0.7879
153229;24;0.6316
155972;27;0.6136
171900;26;0.5200
175409;24;0.6000
175828;25;0.5814
178945;26;0.2500
181586;25;0.5682
184627;25;0.5319
184736;26;0.5200
184744;26;0.4483
186276;25;0.4902
186318;24;0.4615
186321;25;0.5814
186495;24;0.5217
186499;25;0.5319
186500;25;0.5000
187298;26;0.3421
187387;24;0.6154
187388;25;0.5208
188082;24;0.5714
188182;25;0.4464
188590;25;0.6579
189407;24;0.5854
189735;25;0.5682
189784;24;0.6154
189795;24;0.5333
192245;26;0.3133
197605;26;0.2889
204078;25;0.5952
206143;25;0.5682
209264;25;0.3425
209295;26;0.5000
209648;24;0.3636
212838;25;0.3623
212839;25;0.3165
212901;25;0.4630
212975;24;0.4444
213483;25;0.3968
213782;25;0.3968
214860;25;0.5682
214945;24;0.3288
215095;25;0.7353
215229;25;0.3333
223577;26;0.5000
225152;24;0.7059
226577;25;0.6410
226903;26;0.4062
228221;24;0.3333
229535;24;0.6486
230603;27;0.7941
231151;24;0.5000
232423;25;0.6579
239059;26;0.4561
240707;27;0.4091
245404;25;0.6579
245415;25;0.3012
245418;26;0.4333
245420;26;0.4000
245423;26;0.4262
245425;27;0.3103
245426;25;0.3968
245430;27;0.3103
245624;24;0.6486
248232;25;0.4545
249769;24;0.7059
249961;25;0.3205
250082;24;0.3529
250354;24;0.3429
250606;25;0.3247
250760;26;0.3768
250762;25;0.4717
256817;25;0.5102
257171;26;0.7027
268264;24;0.3158
268460;25;0.3425
268947;26;0.3171
269412;26;0.2549
269470;25;0.3425
269496;26;0.3377
269497;25;0.3086
269540;25;0.3425
269585;24;0.3380
269609;25;0.3425
269643;25;0.3333
269681;25;0.3165
269691;24;0.3582
270006;26;0.5652
270653;26;0.4643
270684;25;0.6250
270870;26;0.3171
271439;24;0.6486
271484;26;0.6190
272370;24;0.4000
275855;24;0.6667
276873;24;0.5714
277450;25;0.5952
279054;24;0.5333
283709;26;0.4333
288170;25;0.4808
290391;24;0.4000
294398;27;0.3913
297405;26;0.4643
299913;26;0.4194
310397;24;0.5000
310440;26;0.7647
310503;24;0.7059
311843;24;0.6316
311914;25;0.6250
312289;24;0.5217
312506;24;0.7059
312549;24;0.7059
312927;27;0.5870
313614;25;0.5952
313772;30;0.9677
313835;24;0.6667
313837;26;0.4483
313887;26;0.7647
313962;25;0.5000
313982;24;0.6667
314034;24;0.6486
314051;25;0.6944
314893;24;0.5455
315057;25;0.6410
315320;25;0.7143
315530;27;0.6429
315733;24;0.5106
316457;25;0.3125
319697;25;0.6757
320429;24;0.4528
321232;25;0.6944
323294;24;0.6000
324275;24;0.5581
324400;25;0.6944
329507;24;0.6667
329510;25;0.5682
329533;25;0.5102
329723;26;0.7027
329838;24;0.6000
329993;24;0.6154
330095;24;0.5854
330116;25;0.5319
331321;25;0.6757
331574;24;0.4211
335903;25;0.4545
336109;24;0.5455
338653;24;0.6857
339355;25;0.4808
