program id;overlap
313062;22
313125;22
310409;19
310412;19
313975;18
197767;17
197771;17
208283;17
34586;16
44613;16
96273;16
105187;16
131032;16
152729;16
155542;16
159245;16
160131;16
160195;16
164358;16
197322;16
197323;16
197324;16
197596;16
197597;16
197598;16
197599;16
197600;16
197716;16
197764;16
197766;16
197768;16
197770;16
197975;16
197976;16
197977;16
203446;16
207302;16
311993;16
312974;16
1353;15
1949;15
3662;15
10079;15
15551;15
15564;15
15584;15
15606;15
15910;15
18914;15
19879;15
