program id;overlap
122461;29
130496;29
168237;29
169932;29
346663;29
146761;18
109613;17
129756;17
130497;17
130823;17
160941;17
161365;17
166545;17
166598;17
168236;17
168269;17
168276;17
168277;17
168280;17
168283;17
168300;17
168326;17
168329;17
168332;17
168336;17
168373;17
168376;17
168379;17
168384;17
168392;17
168398;17
168409;17
168411;17
168414;17
168418;17
168456;17
168458;17
168460;17
244584;17
38714;16
64459;16
153509;16
187321;16
241460;16
21105;15
21307;15
92533;15
21913;14
105899;14
115341;14
