program_id;overlap_count;jaccard_index
4950;19;0.6552
5995;19;0.7037
22775;19;0.7037
25736;20;0.6897
32092;19;0.6786
32246;19;0.7037
38163;19;0.7037
44235;19;0.6129
58195;22;0.7857
60091;20;0.6667
64198;21;0.7241
75353;19;0.6786
98230;19;0.7037
137441;19;0.7308
143954;21;0.7778
167149;20;0.7143
172137;21;0.7241
175006;20;0.7407
178855;19;0.6786
184016;20;0.6452
189376;19;0.7037
194142;19;0.6333
200058;22;0.8148
206806;20;0.7143
212068;20;0.7407
212969;21;0.7000
213393;20;0.8000
213834;20;0.6897
213843;21;0.7241
224455;21;0.7241
227327;21;0.7778
233329;20;0.7692
254874;20;0.6897
256539;20;0.7407
260918;20;0.6897
274248;21;0.7778
286444;20;0.7692
294172;20;0.7407
301973;20;0.7692
303279;19;0.6786
311964;19;0.6333
313900;19;0.6129
328950;21;0.7500
338760;21;0.7241
339136;20;0.6667
