program id;overlap
198630;25
1556;23
117402;22
118181;22
118191;22
83327;21
144257;19
198629;19
7664;18
36213;18
46855;18
57087;18
57090;18
83328;18
108396;18
117887;18
162624;18
177944;18
178067;18
185738;18
213762;18
242388;18
344260;18
1527;17
2467;17
