program_id;overlap_count;signature_length;jaccard_index
3511;4;30;0.1333
3512;4;30;0.1333
6414;4;30;0.1333
6491;4;30;0.1333
7466;5;30;0.1667
7851;5;30;0.1667
10167;4;30;0.1333
14628;5;30;0.1667
17933;4;30;0.1333
18092;4;30;0.1333
18218;5;30;0.1667
20922;5;30;0.1667
24675;5;30;0.1667
27266;4;30;0.1333
27271;4;30;0.1333
27276;4;30;0.1333
27281;5;30;0.1667
35337;6;30;0.2000
37717;4;30;0.1333
37718;4;30;0.1333
37719;4;30;0.1333
37720;4;30;0.1333
37721;4;30;0.1333
37722;4;30;0.1333
37753;4;30;0.1333
38665;5;30;0.1667
49611;4;30;0.1333
62261;5;30;0.1667
62956;5;30;0.1667
62963;5;30;0.1667
67988;5;30;0.1667
68244;4;30;0.1333
70290;5;30;0.1667
70935;5;30;0.1667
72863;5;30;0.1667
75183;5;30;0.1667
76454;5;30;0.1667
77616;5;30;0.1667
83174;5;30;0.1667
85521;4;30;0.1333
86223;5;30;0.1667
93526;5;30;0.1667
100810;4;30;0.1333
101600;5;30;0.1667
101642;6;30;0.2000
101869;5;30;0.1667
101871;4;30;0.1333
101875;4;30;0.1333
108598;5;30;0.1667
108680;5;30;0.1667
118445;5;30;0.1667
127407;5;30;0.1667
128233;5;30;0.1667
131210;4;30;0.1333
133125;5;30;0.1667
133317;4;30;0.1333
134393;5;30;0.1667
134860;6;30;0.2000
134861;6;30;0.2000
135416;4;30;0.1333
136326;5;30;0.1667
140208;5;30;0.1667
142962;5;30;0.1667
145886;5;30;0.1667
151915;6;30;0.2000
152885;5;30;0.1667
156827;5;30;0.1667
162262;4;30;0.1333
162867;5;30;0.1667
167875;5;30;0.1667
174962;4;30;0.1333
180569;5;30;0.1667
181888;5;30;0.1667
183858;4;30;0.1333
183872;4;30;0.1333
184653;5;30;0.1667
186539;5;30;0.1667
188438;6;30;0.2000
190224;5;30;0.1667
190636;5;30;0.1667
191567;5;30;0.1667
192253;4;30;0.1333
192254;4;30;0.1333
194772;4;30;0.1333
198638;5;30;0.1667
200252;5;30;0.1667
200887;5;30;0.1667
206687;5;30;0.1667
244882;5;30;0.1667
254407;4;30;0.1333
262970;5;30;0.1667
277954;5;30;0.1667
309732;5;30;0.1667
312950;4;30;0.1333
314025;4;30;0.1333
331134;4;30;0.1333
331353;5;30;0.1667
332152;4;30;0.1333
336266;4;30;0.1333
337501;5;30;0.1667
