program id;overlap
152833;22
15521;20
205088;20
340648;20
29927;19
126760;19
180102;19
287479;19
318518;19
83595;18
133124;18
152835;18
166920;18
211540;18
285475;18
288206;18
14844;17
26646;17
48005;17
49448;17
53799;17
56142;17
59894;17
68068;17
76539;17
82560;17
84639;17
85278;17
116150;17
120304;17
122746;17
129868;17
132788;17
133405;17
134067;17
140323;17
144454;17
161175;17
173009;17
182453;17
186349;17
205086;17
246604;17
263459;17
280173;17
280700;17
287867;17
290235;17
304041;17
210;16
