program id;overlap
63495;19
178591;19
179641;19
290608;19
316352;19
317451;19
5482;18
10617;18
10627;18
11659;18
19952;18
24811;18
50486;18
82986;18
110349;18
118273;18
121601;18
132820;18
138332;18
139339;18
143132;18
164485;18
176780;18
179260;18
181140;18
184427;18
184606;18
192921;18
206947;18
208745;18
213750;18
213835;18
219537;18
220669;18
247608;18
256720;18
271469;18
273066;18
275828;18
285871;18
289915;18
298743;18
298751;18
298852;18
316131;18
318338;18
338075;18
347477;18
1056;17
1078;17
