program_id;overlap_count;signature_length;jaccard_index
2057;4;30;0.1333
2717;5;30;0.1667
4466;6;30;0.2000
4919;4;30;0.1333
7584;4;30;0.1333
7585;4;30;0.1333
7586;4;30;0.1333
7899;5;30;0.1667
10385;4;30;0.1333
11245;5;30;0.1667
14642;4;30;0.1333
19040;4;30;0.1333
19426;4;30;0.1333
24204;5;30;0.1667
24219;5;30;0.1667
28362;5;30;0.1667
28994;4;30;0.1333
33578;4;30;0.1333
33579;4;30;0.1333
33590;4;30;0.1333
33591;4;30;0.1333
33592;5;30;0.1667
33593;5;30;0.1667
34688;4;30;0.1333
38504;4;30;0.1333
41364;4;30;0.1333
47609;4;30;0.1333
55596;4;30;0.1333
56081;5;30;0.1667
60603;4;30;0.1333
61406;4;30;0.1333
61407;4;30;0.1333
77415;5;30;0.1667
80667;5;30;0.1667
90672;4;30;0.1333
93356;4;30;0.1333
100177;4;30;0.1333
103210;5;30;0.1667
103211;5;30;0.1667
104585;5;30;0.1667
105498;4;30;0.1333
123871;4;30;0.1333
126590;4;30;0.1333
132465;6;30;0.2000
133305;5;30;0.1667
133306;5;30;0.1667
133307;5;30;0.1667
133308;5;30;0.1667
133309;5;30;0.1667
135706;4;30;0.1333
140962;4;30;0.1333
142796;4;30;0.1333
153448;4;30;0.1333
155098;4;30;0.1333
158111;4;30;0.1333
160699;6;30;0.2000
166470;4;30;0.1333
167533;5;30;0.1667
180223;5;30;0.1667
180232;6;30;0.2000
183264;5;30;0.1667
184478;4;30;0.1333
184483;5;30;0.1667
187735;4;30;0.1333
189393;5;30;0.1667
200376;4;30;0.1333
211620;5;30;0.1667
214864;5;30;0.1667
216702;4;30;0.1333
218930;5;30;0.1667
219258;5;30;0.1667
226488;5;30;0.1667
226489;6;30;0.2000
226490;6;30;0.2000
226491;6;30;0.2000
229151;4;30;0.1333
229274;4;30;0.1333
229620;5;30;0.1667
238111;5;30;0.1667
239426;5;30;0.1667
240137;5;30;0.1667
244802;4;30;0.1333
249349;4;30;0.1333
263228;4;30;0.1333
264443;4;30;0.1333
264895;5;30;0.1667
264938;4;30;0.1333
266085;5;30;0.1667
267775;4;30;0.1333
269132;4;30;0.1333
270205;4;30;0.1333
273066;4;30;0.1333
292360;5;30;0.1667
304616;5;30;0.1667
313046;5;30;0.1667
313569;5;30;0.1667
313620;5;30;0.1667
313872;5;30;0.1667
316466;4;30;0.1333
332154;4;30;0.1333
