program id;overlap
115346;18
193588;18
97774;17
137495;17
154614;17
187466;17
329940;17
331115;17
333251;17
337154;17
351779;17
5174;16
49072;16
72500;16
78306;16
81194;16
82491;16
92486;16
106392;16
115048;16
117067;16
120172;16
122800;16
125255;16
126643;16
128059;16
130125;16
133480;16
133679;16
135858;16
144495;16
181175;16
204116;16
217615;16
219789;16
247560;16
263426;16
273050;16
274266;16
274268;16
274270;16
276659;16
289236;16
293066;16
294286;16
294287;16
294288;16
294300;16
294301;16
294302;16
