program id;overlap
143971;24
104568;23
113187;23
119304;23
131914;23
156290;23
159841;23
209304;23
109970;22
114284;22
101493;21
109954;21
124019;21
124819;21
127893;21
127895;21
129818;21
144484;21
159965;21
185780;21
338995;21
4736;20
98359;20
98360;20
101447;20
101468;20
101492;20
128908;20
134234;20
9999;19
55630;19
57145;19
81422;19
82985;19
86271;19
95871;19
95891;19
96037;19
100100;19
104587;19
109128;19
109915;19
109956;19
124821;19
127894;19
128116;19
131060;19
131061;19
131063;19
131065;19
