program id;overlap
215537;21
291517;18
33627;17
135042;17
204502;17
8532;16
19442;16
48840;16
67998;16
116711;16
132738;16
139544;16
168101;16
191355;16
194385;16
217748;16
220021;16
244151;16
316320;16
46152;15
52756;15
52764;15
52789;15
60798;15
63093;15
63097;15
63225;15
81347;15
83271;15
83363;15
86755;15
107843;15
118239;15
124999;15
127419;15
127877;15
132072;15
136316;15
138252;15
143208;15
178455;15
214393;15
235890;15
257143;15
266086;15
266088;15
311816;15
313693;15
332884;15
345743;15
