program_id;overlap_count;signature_length;jaccard_index
1614;7;30;0.2333
3481;6;30;0.2000
3892;6;30;0.2000
5041;7;30;0.2333
5571;6;30;0.2000
7911;6;30;0.2000
8648;6;30;0.2000
8833;6;30;0.2000
11906;6;30;0.2000
19558;6;30;0.2000
23535;6;30;0.2000
23857;6;30;0.2000
23865;7;30;0.2333
24305;6;30;0.2000
24853;7;30;0.2333
24854;6;30;0.2000
24920;6;30;0.2000
25795;7;30;0.2333
32378;7;30;0.2333
32519;6;30;0.2000
33183;7;30;0.2333
36498;7;30;0.2333
38793;6;30;0.2000
43636;6;30;0.2000
47883;6;30;0.2000
49207;6;30;0.2000
49778;6;30;0.2000
57036;7;30;0.2333
57038;7;30;0.2333
60432;7;30;0.2333
65364;7;30;0.2333
65504;7;30;0.2333
75683;6;30;0.2000
76644;7;30;0.2333
80595;6;30;0.2000
80676;6;30;0.2000
81006;6;30;0.2000
81841;7;30;0.2333
85622;7;30;0.2333
90075;6;30;0.2000
92093;6;30;0.2000
96398;7;30;0.2333
101862;6;30;0.2000
108581;7;30;0.2333
110548;6;30;0.2000
127330;6;30;0.2000
129831;7;30;0.2333
130261;6;30;0.2000
130299;7;30;0.2333
132197;6;30;0.2000
132354;7;30;0.2333
134024;6;30;0.2000
136572;6;30;0.2000
144679;6;30;0.2000
158405;7;30;0.2333
158894;8;30;0.2667
164386;7;30;0.2333
165453;6;30;0.2000
166447;6;30;0.2000
168313;7;30;0.2333
169736;6;30;0.2000
177152;7;30;0.2333
183864;6;30;0.2000
184004;6;30;0.2000
186318;6;30;0.2000
186322;6;30;0.2000
186500;7;30;0.2333
188480;6;30;0.2000
192310;6;30;0.2000
195034;7;30;0.2333
209648;6;30;0.2000
212982;6;30;0.2000
212988;8;30;0.2667
213483;6;30;0.2000
219190;7;30;0.2333
220020;6;30;0.2000
220104;7;30;0.2333
221597;6;30;0.2000
227637;7;30;0.2333
235355;6;30;0.2000
236364;6;30;0.2000
238598;7;30;0.2333
238738;7;30;0.2333
248230;7;30;0.2333
248567;7;30;0.2333
273109;6;30;0.2000
273337;6;30;0.2000
273406;6;30;0.2000
274682;6;30;0.2000
279054;6;30;0.2000
298032;7;30;0.2333
310501;6;30;0.2000
312143;6;30;0.2000
312680;6;30;0.2000
315344;6;30;0.2000
315547;6;30;0.2000
317331;6;30;0.2000
319795;6;30;0.2000
330395;6;30;0.2000
332698;7;30;0.2333
