program id;overlap
120277;17
187077;17
292411;17
333093;17
7893;16
10590;16
10626;16
21006;16
27660;16
35323;16
52985;16
53767;16
58541;16
61222;16
64491;16
74046;16
88543;16
90399;16
90990;16
97110;16
99621;16
104956;16
106233;16
109803;16
113895;16
120870;16
121584;16
123020;16
130458;16
138003;16
164410;16
168054;16
168072;16
171557;16
171581;16
182664;16
186182;16
186183;16
186184;16
190277;16
193146;16
194979;16
194986;16
197762;16
212519;16
215109;16
218990;16
229505;16
229795;16
233099;16
