program id;overlap
100051;21
100747;21
282022;21
309214;20
57079;19
99453;19
101553;19
114211;19
117373;19
117378;19
119910;19
122471;19
127648;19
128016;19
128213;19
130806;19
130815;19
130848;19
153594;19
161728;19
162483;19
164588;19
165202;19
174737;19
187307;19
193657;19
203551;19
212598;19
216466;19
249863;19
281863;19
2720;18
2793;18
12886;18
14253;18
45925;18
56543;18
78069;18
90131;18
99429;18
111926;18
113618;18
113630;18
117643;18
121958;18
130778;18
134142;18
136258;18
137429;18
144720;18
