program id;overlap
246706;24
183856;23
183860;23
184012;23
60143;22
132123;22
302563;22
27978;21
345018;21
56084;20
102296;20
144335;20
276882;20
285077;20
47447;19
47514;19
63657;19
167548;19
182664;19
285440;19
309805;19
5912;18
7607;18
27540;18
31940;18
34110;18
34264;18
63231;18
86343;18
93935;18
129337;18
130819;18
137166;18
152457;18
178067;18
182210;18
189151;18
193975;18
196199;18
197649;18
202950;18
207361;18
215096;18
215862;18
224134;18
225952;18
236284;18
239568;18
241765;18
253472;18
