program id;overlap
188037;24
267673;24
10059;16
35263;16
36578;16
36581;16
61352;16
92412;16
103589;16
106468;16
117944;16
122601;16
131695;16
145362;16
161382;16
168046;16
188432;16
204547;16
260445;16
275855;16
276864;16
287657;16
308187;16
321102;16
321104;16
347523;16
3151;14
59841;14
83729;14
102863;14
135528;14
138070;14
187948;14
254377;14
266591;14
267256;14
307421;14
329696;14
75802;13
152855;13
164965;13
195062;13
204418;13
237042;13
285952;13
343199;13
343965;13
6833;12
14980;12
21166;12
