program id;overlap
173770;23
173772;23
81660;22
92810;22
139782;22
199690;22
270473;22
3176;21
173768;21
173807;21
53638;20
86940;20
86941;20
86942;20
86946;20
86947;20
90129;20
129787;20
129788;20
129789;20
129790;20
129791;20
129792;20
129793;20
171216;20
173813;20
175601;20
175602;20
175603;20
175774;20
175775;20
177074;20
177079;20
177096;20
177097;20
177108;20
177109;20
177114;20
199682;20
206456;20
238777;20
296953;20
13755;19
28399;19
37487;19
37495;19
51375;19
57932;19
61253;19
64385;19
