program id;overlap
2798;19
47395;19
47407;19
90772;19
166959;19
179819;19
267958;19
289195;19
6369;17
45572;17
47529;17
74837;17
84967;17
85820;17
91999;17
103486;17
134442;17
166727;17
166728;17
166729;17
222657;17
259755;17
301451;17
301617;17
301621;17
306771;17
332057;17
339531;17
347836;17
347837;17
347838;17
160250;16
173855;16
35597;15
56578;15
167471;15
168547;15
168574;15
168582;15
54325;14
61100;14
171272;14
185039;14
186424;14
248575;14
255563;14
268644;14
273365;14
277955;14
304164;14
