program id;overlap
22856;15
32440;14
95128;14
115003;14
138966;14
188558;14
227456;14
2999;13
4197;13
64526;13
71400;13
72345;13
86529;13
103530;13
106002;13
113127;13
121816;13
124999;13
129346;13
130312;13
133143;13
133223;13
167155;13
167704;13
169985;13
173249;13
181294;13
181331;13
184368;13
197716;13
197764;13
197766;13
197767;13
197768;13
197770;13
197771;13
197904;13
202337;13
228693;13
248429;13
274039;13
282462;13
286048;13
293503;13
321383;13
1690;12
6165;12
6976;12
10125;12
14991;12
