program id;overlap
52904;22
52945;22
160942;22
27557;21
27559;21
38360;21
65506;21
90401;21
94865;21
95308;21
101496;21
101497;21
101498;21
101890;21
111574;21
131041;21
131412;21
136780;21
137255;21
143056;21
164550;21
180958;21
215665;21
230825;21
265725;21
272362;21
290990;21
295726;21
14291;20
14292;20
52528;20
84151;20
94301;20
98601;20
102517;20
110062;20
110064;20
123950;20
124750;20
129903;20
160444;20
176333;20
187891;20
192337;20
192814;20
202414;20
206947;20
227451;20
240607;20
295675;20
